Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.547018964,0.571303969,0.610739333,0.605456983,0.605456983,0.999111904,0.797511061,0.80944199,0.303437998,0.781709905,471000000,0,0.466998817,0.000284028,0,0.169019426,0.169019426,0.169019426,0.226718351,0.325564123,0.018921004,0.10854165,0.178730135,0.022194315,0.848153597,0.689935157,0.689935157,0.217644149,8840000000,0.00048666,0.264410876,0.381077456,0.007077669,0.005663847,0.631150943,0.009961791,0.154427548,0.845572452,0.00513466,0.380077077,0.005365848,0.10852183,0.177882513,0.39981619,0.097451274,0.000866363,0.007299214,0.000157635,0.000101371,0.02983871,0.00857189,0.396248389,0.01166656,0.766266271,0.318164479,0.366223213,0.030419755,0.006001949,0.001669693,0.09641043,0.350694302,0.277507867,0.003133988,0.589622989,0.733274392,0.331492796,0.01822014,0.93286092,0.00254721,0.01024658,0.000166559,0.00014921,0.593933801,3840000000,0.671573605,0.470212972,0.589622989,0.331492796,0.124150104,0.644268867,0.459495776,0.614735268,0.314827011,0.040859797,0,0.814985638,0.009658913,0.623744427,0.605455325,0.841881607,0.282003595,0.026956014,0.56583839,1,0.023452005
0,0.492126944,0.514337113,0.52877563,0.595879157,0.595879157,0.998923909,0.797320843,0.809228206,0.303498906,0.781479729,8150000000,0,0.462984491,0.000267027,0,0.162319329,0.162319329,0.162319329,0.205256689,0.321744359,0.024305398,0.091034932,0.164720946,0.021977529,0.847873204,0.688877898,0.688877898,0.217533923,5930000000,0.000420107,0.263329215,0.38119854,0.004863011,0.003097992,0.629097547,0.01518708,0.185113523,0.814886477,0.004958576,0.384452104,0.005365848,0.091186673,0.163961994,0.40798984,0.098950525,0.000596512,0.010600426,7530000000,9150000000,0.036774194,0.007737614,0.390979399,0.010396736,0.725428802,0.290782619,0.432821336,0.015045368,0.003190083,0.000490511,0.162641739,0.344689624,0.276129116,0.004675283,0.838779836,0.729166993,0.337577579,0.006951263,0.927110646,0.002053546,0.0127654,0.000164324,0.000112286,0.593888874,1590000000,0.671575754,0.553702859,0.838779836,0.337577579,0.118491171,0.647154832,0.459859581,0.588656554,0.315612443,0.058505814,0,0.782755019,0.000978962,0.624791825,0.595879181,0.838417755,0.285793125,0.026295744,0.560711387,1,0.018943394
0,0.569785014,0.599433057,0.632153756,0.605983078,0.605983078,0.999152808,0.79761039,0.809522061,0.303525735,0.78179594,1460000000,645000000,0.468059015,0.000190019,0.006984513,0.172516961,0.172516961,0.172516961,0.245154581,0.335255005,0.029825915,0.121895611,0.194622279,0.023479437,0.850571135,0.691417693,0.691417693,0.218581356,8480000000,0.000529058,0.265204249,0.389413584,0.004832434,0.003537799,0.630887248,0.015592883,0.186957705,0.813042295,0.005001819,0.385649868,0.005365848,0.121899783,0.193703341,0.402033431,0.107946027,0.001174764,0.005378773,0.000140248,9300000000,0.041290323,0.010231629,0.398487144,0.015474169,0.730329695,0.262703586,0.334872776,0.05882979,0.003721533,0.002452844,0.127071873,0.353703624,0.276407598,0.003224988,0.645858487,0.729667796,0.335236331,0.02077526,0.937730764,0.003529724,0.004493971,0.000132253,0.000107048,0.593892726,6580000000,0.671594075,0.589986662,0.645858487,0.335236331,0.128782976,0.668123366,0.462729668,0.643116412,0.320907256,0.058855207,0,0.830184618,0.007598114,0.623946649,0.605983373,0.844321911,0.286087156,0.026872655,0.565519174,1,0.018718814
0,0.501096865,0.457206716,0.476363831,0.607280301,0.607280301,0.99896227,0.797373413,0.809039159,0.303510266,0.781294886,0.000226069,0,0.487993089,0.000115012,0,0.161982217,0.161982217,0.161982217,0.200813085,0.324326236,0.011328403,0.095269115,0.16961663,0.0220113,0.847920706,0.688511772,0.688511772,0.217524502,4660000000,0.000392832,0.262480671,0.385157036,0.024157179,0.019881171,0.6306078,0.001262094,0.035765033,0.964234967,0.005215055,0.369642773,0.005365848,0.095266012,0.168675062,0.39831838,0.098950525,0.000604628,0.010469778,0.000149419,0.000111962,0.021129032,0.005757678,0.391963094,0.00637842,0.846156035,0.406058922,0.462032836,0.131604962,0.020485771,0.019047329,0.036266491,0.412088045,0.27707956,0.009825261,0.892578283,0.736426619,0.327268263,2990000000,0.915322757,0.001966874,0.031916482,0.000159842,0.00014496,0.594004057,0.000127358,0.671576568,0.499171233,0.892578283,0.327268263,0.110948129,0.648638798,0.463005367,0.654735426,0.315174427,0.012118706,0,0.746784009,0.000287008,0.624402472,0.607279666,0.837438081,0.275694532,0.026733343,0.564866774,1,0.105769175
1,0.435236192,0.498855212,0.485786177,0.596556595,0.596578215,0.998961346,0.797314341,0.809251251,0.303409236,0.781504571,5530000000,883000000,0.462133984,0.000331033,0,0.183515233,0.183515233,0.183515233,0.192020422,0.32075405,0.084274846,0.095513395,0.147924983,0.022042432,0.847922765,0.686030636,0.686030636,0.217212263,628000000,0.000466372,0.263396819,0.38088186,0.008464248,0.004795461,0.629780414,0.013273876,0.175529824,0.824470176,0.008563709,0.37950895,0.006225017,0.095502141,0.149181811,0.40875884,0.242878561,0.001097664,0.005763886,0.000144069,0.004032133,0.076612903,0.147440624,0.39233622,0.004681954,0.810300431,0.62173579,0.750830906,0.091381522,0.006807159,0.002934288,0.165140301,0.342673897,0.277330713,0.004633046,0.898106742,0.737959959,0.336845125,0.000623165,0.923855785,0.002109382,0.031571916,0.000114123,9790000000,0.5939401,4040000000,0.671561487,0.031316116,0.898106742,0.336845125,0.11200925,0.611322489,0.454664646,0.576034235,0.307353696,0.034351748,0,0.773658527,0.01191286,0.623871099,0.59655269,0.837513374,0.284405591,0.026595947,0.564016693,1,0.020186449
1,0.208160679,0.160870039,0.226725199,0.597608787,0.597608787,0.998481247,0.796384417,0.8083538,0.302788795,0.780740358,0.00055228,1360000000,0.447321406,0.000245025,0,0.134254772,0.134254772,0.134254772,0.14399168,0.28436019,0.019193248,0.0523573,0.101453642,0.022041089,0.833919507,0.559274134,0.559274134,0.216558813,6160000000,0.00024056,0.258740704,0.025828024,0.00541652,0.003194063,0.630569102,0.048233159,0.249962209,0.750037791,0.005471422,0.411363214,0.007362045,0.052314883,0.100075409,0.412136282,0.140929535,0.001369543,0.004619648,0.000376796,0.000764063,0.038548387,0.034408002,0.336989213,0.00361927,0.731127667,0.722708384,0.76976717,0.100675438,0.004985387,0.002057702,0.259713704,0.298431991,0.276425372,0.00147068,0.999974887,0.726926367,0.368991165,0,0.858314494,0.00199662,0.163012494,0.00021274,0.000205084,0.593900267,7660000000,0.671560903,0.060306746,0.999974887,0.368991165,0.110933234,0.623559255,0.457275889,0.227030054,0.303286934,0.052813988,0,0.573295939,0.00045288,0.623691954,0.597605963,0.775622555,0.309758841,0.026777694,0.565093376,1,0.012991339
1,0.498708136,0.53995857,0.554526474,0.609521613,0.609521613,0.999028132,0.797386417,0.809312834,0.303395459,0.781606185,0.000196119,6960000000,0.458926549,0.000440044,0,0.172179849,0.172179849,0.172179849,0.220667486,0.306995827,0.033274347,0.105691719,0.170821722,0.022126188,0.848055909,0.689281187,0.689281187,0.217661594,581000000,0.000497516,0.264049545,0.358006408,0.008362532,0.004268316,0.634285489,0.01532022,0.185718173,0.814281827,0.006920583,0.381265895,0.005365848,0.105647565,0.169715708,0.405112115,0.106446777,0.000578252,0.010930035,0.000515897,0.00040397,0.043870968,0.011712175,0.394563669,0.001414584,0.813309656,0.831287282,0.812620177,0.044251796,0.008329426,0.001298624,0.180739415,0.33377567,0.277010284,0.00044269,0.93060169,0.738841293,0.338913411,0.001562253,0.931744241,0.002235738,0.032494212,0.000295837,0.000309399,0.593974319,4360000000,0.671560741,0.053529762,0.93060169,0.338913411,0.114115767,0.627738517,0.457177662,0.523500814,0.310784852,0.034757338,0,0.797048103,0.000786469,0.62420109,0.609519758,0.840176681,0.285889958,0.032588111,0.569420313,1,0.018868132
0,0.47545459,0.545464457,0.532683763,0.598660978,0.598675392,0.998969781,0.797395824,0.809328067,0.303533952,0.781587378,8040000000,4410000000,0.461483103,0.000169017,0,0.1725591,0.1725591,0.1725591,0.219911128,0.317853859,0.053329703,0.097467633,0.17300595,0.022078558,0.847969127,0.68928514,0.68928514,0.21758555,7620000000,0.000454594,0.263861498,0.375479677,0.00743149,0.006779898,0.631263613,0.012370166,0.170420534,0.829579466,0.005639553,0.378269807,0.005365848,0.097480743,0.172008144,0.413435813,0.212893553,0.000517383,0.012241639,0.000559462,0.000810209,0.060483871,0.04485995,0.393308609,0.007348668,0.788307322,0.67579846,0.708025682,0.053464871,0.006914232,0.001605193,0.176652765,0.340943111,0.277194527,0.001691358,0.990299825,0.735583562,0.337129278,0,0.933727855,0.002289988,0.019762235,0.000135092,0.000134238,0.593934443,2910000000,0.671558374,0.131144612,0.990299825,0.337129278,0.110933234,0.609880361,0.454313273,0.566194746,0.307327212,0.038979464,0,0.802892914,0.00075491,0.623876118,0.598658684,0.840796352,0.283750039,0.027123376,0.566363601,1,0.020906051
0,0.520645444,0.558275185,0.587504684,0.60510385,0.60510385,0.999028363,0.79744867,0.809410222,0.30350374,0.781690817,0.000124887,896000000,0.468434782,0.000309031,0,0.157852598,0.157852598,0.157852598,0.220005673,0.32231025,0.009861306,0.098281899,0.172328086,0.022742208,0.848199359,0.689837949,0.689837949,0.217647169,7580000000,0.000463128,0.265128875,0.385063895,0.007504501,0.004525339,0.631168066,0.00545874,0.110529976,0.889470024,0.0050754,0.373985367,0.005365848,0.098294983,0.171382249,0.397525264,0.083958021,0.001755044,0.003602642,0.000140439,6730000000,0.022903226,0.007731739,0.393681735,0.014461397,0.768280556,0.232782073,0.317007913,0.090768596,0.005378189,0.006070448,0.079040462,0.354961388,0.277698471,0.005844546,0.671014689,0.733087907,0.329511723,0.011915789,0.911924734,0.002390019,0.014214399,0.000157347,0.000118485,0.593938296,0.000125338,0.671601485,0.590862838,0.671014689,0.329511723,0.11667869,0.670275146,0.465518624,0.616271073,0.31864164,0.038610962,0,0.809269616,0.00096773,0.623828014,0.60509889,0.841026748,0.278737746,0.027103542,0.566308064,1,0.034095682
0,0.42972749,0.489042739,0.482359869,0.593154989,0.593154989,0.998935348,0.797342978,0.809274556,0.303513408,0.781529834,2640000000,747000000,0.459877708,0.00020402,0,0.190552442,0.190552442,0.190552442,0.187009549,0.313255995,0.178108505,0.07434248,0.146192664,0.02193731,0.847799361,0.688610942,0.688610942,0.217503098,5400000000,0.000398047,0.263104646,0.36787005,0.010826799,0.005534712,0.630260202,0.010219863,0.156332195,0.843667805,0.005375038,0.378688074,0.005365848,0.074291205,0.145185129,0.406481312,0.499250375,0.003244296,0.001949474,0.000252025,0.001093139,0.118870968,0.047403904,0.387960471,0.005688393,0.838533438,0.521882039,0.724864455,0.118366704,0.00754511,0.004996125,0.125515742,0.337180979,0.277325231,0.008825173,0.762350429,0.739606828,0.333187462,0.005457989,0.922490407,0.002000353,0.020986693,4210000000,318000000,0.593931773,2400000000,0.671569321,0.258084025,0.762350429,0.333187462,0.118800938,0.623950875,0.456176069,0.547048249,0.310822486,0.026995665,0,0.767729226,0.001317075,0.623990326,0.593154273,0.837274702,0.282191016,0.026697894,0.564670656,1,0.023122063
1,0.489933213,0.562854339,0.537769688,0.60413814,0.60413814,0.999017964,0.797611773,0.809480398,0.303810456,0.781700782,0.000119915,306000000,0.468037208,0.000911091,0.206599858,0.179596309,0.179596309,0.179596309,0.223882008,0.334618377,0.015638943,0.099340445,0.182947955,0.022009514,0.847958963,0.689349108,0.689349108,0.217580602,5890000000,0.0004786,0.263875485,0.40894527,0.010559093,0.004128576,0.632610855,0.008997893,0.146869426,0.853130574,0.008330701,0.377606619,0.005365848,0.099361636,0.18200739,0.413828352,0.058470765,0.000284053,0.022317765,1220000000,0.000823826,0.022580645,0.061422088,0.403676986,0.010629962,0.846977018,0.350014926,0.821094678,0.003756685,0.004325737,0.000136766,0.145597775,0.359500969,0.277665476,0.016442193,0.943079996,0.739815151,0.333795935,0.001074414,0.93819034,0.002468838,0.012247709,0.000560188,0.00023929,0.594082723,677000000,0.671564474,0.041901502,0.943079996,0.333795935,0.112575625,0.637313272,0.458300126,0.654218552,0.313527961,0.027669079,0,0.813080476,0.002211634,0.623268855,0.604138671,0.8416142,0.28130442,0.026948476,0.565811326,1,0.02484762
0,0.527421635,0.573102922,0.571283259,0.601983309,0.602012136,0.999040727,0.797498334,0.809398894,0.303564648,0.781661905,630000000,2330000000,0.463606854,0.000266027,0.174612815,0.200117989,0.200117989,0.200117989,0.240616432,0.324573813,0.060256817,0.117742855,0.195601416,0.022090489,0.848032229,0.689393082,0.68939236,0.217592319,731000000,0.00046248,0.263965623,0.376178235,0.007136327,0.004835387,0.630967726,0.011940652,0.16782054,0.83217946,0.005209187,0.377397485,0.006974505,0.117698308,0.194653495,0.405693554,0.152923538,0.000848102,0.007458041,0.00011044,0.000236784,0.046290323,0.02326572,0.398147939,0.013616004,0.769712609,0.297691927,0.428807693,0.034824696,0.004823678,0.001650008,0.111763679,0.344896258,0.277998203,0.006326158,0.631059267,0.733742483,0.332973559,0.011526501,0.941997457,0.002499627,0.013873425,0.000110562,785000000,0.593928426,2610000000,0.671576147,0.341282708,0.631059267,0.332973559,0.121701901,0.649586014,0.460288712,0.587575115,0.315995427,0.040535367,0,0.81785588,0.00660728,0.622868726,0.601978579,0.842377442,0.283438737,0.026882925,0.565561002,1,0.021285497
0,0.421293814,0.473124727,0.463515177,0.598134882,0.598214157,0.998754285,0.797003905,0.808930575,0.303299988,0.781154254,0.000288744,0.000262488,0.454559942,0.000730073,0,0.169314399,0.169314399,0.169314399,0.201569443,0.315731768,0.007032987,0.088429281,0.160352489,0.021971698,0.847761187,0.685830622,0.685801364,0.217230289,5320000000,0.000399445,0.263154378,0.371493238,0.018736291,0.014259121,0.630581773,0.000993079,0.028872026,0.971127974,0.008068493,0.369799344,0.005365848,0.08845897,0.159467612,0.395480847,0.055472264,0.00178345,0.00354543,0.00011923,0.00037144,0.015322581,0.036170557,0.367076728,0.011528182,0.810871374,0.277284497,0.321077257,0.201037894,0.015656951,0.032378088,0.032542297,0.320775343,0.277100763,0.008300099,0.969521388,0.734688851,0.327130664,0,0.918486392,0.002031807,0.031617879,0.000215527,0.000190975,0.594021047,0.000366634,0.671564359,0.07625469,0.969521388,0.327130664,0.110933234,0.637297859,0.454833556,0.543741615,0.313981684,0.015655245,0,0.759264804,0.015207677,0.624037141,0.598131087,0.838148354,0.275499284,0.026781209,0.565110513,1,0.128572794
0,0.53483157,0.556312691,0.579045987,0.603633664,0.603633664,0.999054708,0.797461674,0.809380797,0.303471352,0.781645343,7490000000,2530000000,0.477230065,0.00039604,0.038667881,0.191985167,0.191985167,0.191985167,0.22293656,0.332390182,0.023488664,0.105528866,0.177600362,0.022108821,0.848086272,0.689612515,0.689610553,0.217615707,7400000000,0.0004926,0.264175428,0.385334004,0.011729137,0.010392558,0.631048205,0.00341422,0.080297488,0.919702512,0.005253292,0.372115468,0.005365848,0.105313726,0.175748435,0.397055021,0.112443778,0.001000274,0.006323196,0.000291004,0.000136926,0.026129032,0.007247037,0.39420185,0.007302174,0.797017182,0.324958509,0.34608834,0.14277772,0.01068221,0.01350307,0.055753716,0.371518604,0.277077331,0.003057212,0.643186582,0.734557813,0.328201636,0.007656605,0.936214594,0.002392693,0.013499523,0.000124136,0.000121739,0.593960564,0.000146085,0.67157826,0.429545794,0.643186582,0.328201636,0.114397466,0.650469221,0.461610622,0.646748896,0.315533822,0.024948721,0,0.808811028,0.006772962,0.623349015,0.603630264,0.840860419,0.277255543,0.026934256,0.565759348,1,0.047836058
1,0.46853215,0.52027911,0.519888645,0.601356318,0.601356318,0.998960537,0.797282108,0.809208025,0.303354853,0.781453483,0.000132751,1140000000,0.460530267,0.00060106,0,0.162066495,0.162066495,0.162066495,0.201002175,0.314564618,0.02723959,0.095187688,0.160352489,0.022069029,0.84791973,0.689202762,0.689202762,0.217562992,6580000000,0.000410899,0.263988935,0.372266309,0.004463637,0.003319455,0.625121231,0.025058591,0.217552982,0.782447018,0.00497287,0.391145492,0.005365848,0.095168303,0.159346957,0.408607452,0.083958021,0.000555933,0.011362113,0.000149419,8020000000,0.039677419,0.00709722,0.391929174,0.011368091,0.71770572,0.306712984,0.380118977,0.059089675,0.003540221,0.00201961,0.155117411,0.338888058,0.276613338,0.002741695,0.680072352,0.726869723,0.341448877,0.017401907,0.924267613,0.002130763,0.022965037,0.000181354,0.000150153,0.593872792,7780000000,0.671560459,0.530582098,0.680072352,0.341448877,0.134312954,0.63129629,0.457899036,0.552306123,0.310523083,0.063429205,0,0.78260733,0.001472478,0.622197996,0.6013526,0.837737108,0.292951936,0.025965398,0.547145946,1,0.015529951
1,0.576951202,0.582860881,0.619090958,0.603698525,0.603698525,0.999038185,0.797451852,0.809352284,0.303488996,0.78162008,9270000000,2360000000,0.469518465,0.000490049,0.331106387,0.180439088,0.180439088,0.180439088,0.236078283,0.339534555,0.087103166,0.12669978,0.192513369,0.022199104,0.848063285,0.689433765,0.689433765,0.217602066,8950000000,0.000494122,0.264689061,0.407631981,0.005926347,0.005184738,0.631336899,0.010204361,0.156241497,0.843758503,0.005109855,0.379813144,0.005365848,0.126679369,0.191546641,0.403140043,0.352323838,0.001489252,0.004246489,0.001042877,0.000577208,0.086290323,0.133692699,0.426505506,0.042072145,0.750254332,0.473696826,0.454797103,0.023216905,0.006051682,0.000869277,0.141558121,0.361755454,0.276303302,3420000000,0.862123919,0.731893748,0.334075751,0.004826388,0.940051554,0.002323699,0.042162807,472000000,5540000000,0.593914424,813000000,0.671573988,0.392044921,0.862123919,0.334075751,0.115319853,0.649176496,0.460295078,0.671159694,0.315797648,0.048467888,0,0.819091039,0.00100836,0.623735221,0.603699795,0.842306958,0.282179845,0.026947343,0.565807227,1,0.023141267
0,0.532199093,0.593327519,0.578082338,0.623654132,0.623682959,0.999161936,0.797724659,0.809597966,0.303706525,0.781802396,0.000289438,0.000318008,0.47869287,0.000693069,0.103552991,0.223673676,0.223673676,0.223673676,0.2411837,0.332991441,0.02524313,0.118882827,0.199517963,0.022041516,0.848006724,0.689324381,0.689322217,0.217579179,4520000000,0.000380305,0.263630712,0.379540628,0.010590919,0.007559698,0.630639306,0.001836603,0.04933942,0.95066058,0.008526501,0.370071105,0.006309106,0.118667253,0.200045245,0.39638516,0.076461769,0.001251864,0.005051726,7760000000,0.000703543,0.018709677,0.046108426,0.422864702,0.008050255,0.782919486,0.208160256,0.270388316,0.049134218,0.007942438,0.005355333,0.048314291,0.386767622,0.277274826,0.007191215,0.88570335,0.733526661,0.327711288,0,0.955054352,0.002443986,0.033625797,0.000116294,9270000000,0.593953077,6040000000,0.671486373,0.061987105,0.88570335,0.327711288,0.110933234,0.552479367,0.415103591,0.642451586,0.304404773,0.027586592,0,0.838086938,0.014495094,0.623810599,0.623650367,0.84239233,0.276111055,0.026798725,0.565194226,1,0.07793715
0,0.463169697,0.483482338,0.505648054,0.593659465,0.594358523,0.998764454,0.797054123,0.8090001,0.303366213,0.781314535,0.000216703,0.000207987,0.46551756,0.000256026,0,0.184273735,0.184273735,0.184273735,0.195329489,0.324786022,0.017136289,0.079553782,0.148150938,0.021939981,0.847846476,0.688917687,0.688917716,0.217543948,6470000000,0.000406482,0.262286407,0.373709996,0.003781579,0.00294827,0.630249928,0.009849625,0.153581038,0.846418962,0.005063637,0.378084159,0.005365848,0.07961633,0.148932961,0.396425351,0.058470765,0.000917087,0.006903,0.000182857,7110000000,0.020806452,0.029296594,0.372797992,0.076008838,0.725478932,0.129552275,0.165863532,0.020228,0.002934127,0.001326549,0.080614857,0.346869412,0.276745484,0.002545486,0.493522668,0.729770599,0.330597638,0.047740423,0.921761582,0.002003256,0.021983967,0.000109409,8920000000,0.593869355,3780000000,0.67142635,0.605769178,0.493522668,0.330597638,0.126881544,0.541884,0.442491195,0.59547025,0.29501291,0.074071513,0,0.766762763,0.1267352,0.620431187,0.593655881,0.837234409,0.281922219,0.026716223,0.564773824,1,0.023600579
0,0.368205528,0.425534235,0.41121045,0.586337364,0.586358985,0.998789989,0.797239361,0.809174434,0.303636674,0.781420781,6270000000,2460000000,0.44885299,0.000838084,0,0.151110362,0.151110362,0.151110362,0.191453153,0.309613072,0.035936295,0.066606954,0.151690894,0.021770493,0.846989543,0.687854281,0.687829611,0.217389424,3050000000,0.000375114,0.262527294,0.344910771,0.012298246,0.007921526,0.630575609,0.004389061,0.095836986,0.904163014,0.018556167,0.369637181,0.005365848,0.066629212,0.15074278,0.403176215,0.286356822,0.001205198,0.00525154,0.000193557,0.012397485,0.061290323,0.089003129,0.341376269,0.000788192,0.842610236,0.492997881,0.659463476,0.064556674,0.008897413,0.003387709,0.100863643,0.303471413,0.27725355,0.00913121,0.988017357,0.737552217,0.33012082,0,0.88397547,0.001717424,0.028128416,5640000000,4420000000,0.593939315,1800000000,0.671551084,0.013873892,0.988017357,0.33012082,0.110933234,0.544396559,0.43347993,0.447389038,0.300948901,0.023808838,0,0.71153278,0.001075896,0.623897824,0.586333347,0.834243887,0.277962335,0.026779985,0.565104557,1,0.039735464
1,0.406035197,0.445922372,0.44515231,0.595799882,0.595799882,0.998745273,0.796854636,0.808766135,0.303058047,0.780982184,0.000259026,9850000000,0.454264697,0.000470047,0,0.14748641,0.14748641,0.14748641,0.199300369,0.314281672,0.005838135,0.089324974,0.157866988,0.02199014,0.848032793,0.689443922,0.689444124,0.217594506,5050000000,0.00041297,0.264100054,0.368494095,0.006817451,0.001106069,0.630310201,0.005970326,0.116818333,0.883181667,0.005221173,0.375070177,0.005365848,0.089322064,0.157884021,0.397793208,0.059970015,0.001803739,0.003507004,4600000000,8090000000,0.01983871,0.005725365,0.387824789,0.008884137,0.759307974,0.100451585,0.254214438,0.010292226,0.002650225,0.000778627,0.069818397,0.328528164,0.279423656,0.01111152,0.5596856,0.732515987,0.329226326,0.015387638,0.872127949,0.001967819,0.038080093,0.000150508,5880000000,0.593928574,1690000000,0.67154861,0.411391754,0.5596856,0.329226326,0.117123266,0.624297799,0.455241409,0.518364368,0.311692888,0.042366274,0,0.737503323,0.000560237,0.623425821,0.595798627,0.835562039,0.279109234,0.026695606,0.564657498,1,0.032093585
1,0.44118364,0.498092019,0.488677124,0.595007135,0.595007135,0.998908656,0.797122878,0.809048403,0.303184939,0.781285904,8270000000,0,0.461917583,0.000780078,0,0.172348405,0.172348405,0.172348405,0.193533138,0.3188088,0.016879169,0.091116359,0.154327032,0.021970939,0.847844747,0.656620937,0.656620937,0.211960075,5830000000,0.000403587,0.263436449,0.378068999,0.007451459,0.00101686,0.628256805,0.01283342,0.173080993,0.826919007,0.005080044,0.384411843,0.005433484,0.091097106,0.153299148,0.408560562,0.059970015,0.001529831,0.004132066,2080000000,6960000000,0.023548387,0.047145396,0.383788245,0.086678458,0.778467252,0.114166562,0.516483178,0.01390275,0.001559808,0.000571601,0.128870212,0.341786501,0.278969186,0.015561665,0.707642972,0.73468716,0.334342359,0.010365361,0.923033507,0.00198232,0.018102133,0.000338015,7250000000,0.593961898,2430000000,0.671575662,0.458432064,0.707642972,0.334342359,0.123055025,0.645416545,0.459642198,0.570926446,0.315122768,0.038877861,0,0.769694307,0.013447917,0.619463428,0.595002453,0.837122097,0.284086151,0.026425771,0.562495404,1,0.020524569
0,0.491151952,0.535542957,0.538786873,0.609060379,0.609060379,0.999067303,0.797431792,0.809317651,0.3033928,0.781593553,0.000149518,0,0.470476334,0.000539054,0.785403381,0.169946484,0.169946484,0.169946484,0.215751158,0.323335927,0.010315048,0.100317564,0.171876177,0.022078305,0.848052757,0.689710011,0.689710011,0.217630501,5890000000,0.000439247,0.265007654,0.387429678,0.006992802,0.00625712,0.633122491,0.002661888,0.066541706,0.933458294,0.005031907,0.371094405,0.005365848,0.099988601,0.170748812,0.397296171,0.071964018,0.00054173,0.01169343,0.000344314,5450000000,0.019193548,0.007470294,0.394586283,0.017490817,0.760692749,0.239283412,0.251125821,0.026310281,0.006512619,0.002063846,0.06731758,0.366140657,0.277268222,0.001596149,0.932865617,0.732458608,0.328475024,0.00015913,0.92077805,0.002238992,0.02500156,0.000130791,0.000130111,0.59392901,3860000000,0.671577412,0.696522293,0.932865617,0.328475024,0.110982744,0.647441575,0.460943372,0.6214101,0.315110884,0.041340592,0,0.797269501,0.000779674,0.623860612,0.609062024,0.840119498,0.276709746,0.027176775,0.566505527,1,0.057954228
0,0.450933554,0.510957261,0.495101451,0.600210438,0.600210438,0.998644515,0.796879952,0.808805585,0.303313039,0.780578253,0.000430746,0,0.46290397,0,0,0.14419957,0.136572416,0.136572416,0.192114966,0.32386645,0.003493806,0.090057813,0.160126535,0.021984451,0.846717337,0.689578179,0.689578179,0.217603197,4570000000,0.000403637,0.264289655,0.39321374,0.005526972,0.005642637,0.630612252,0.034443137,0.234815733,0.765184267,0.004945423,0.401300206,0.030064834,0.090071165,0.162695121,0.436980104,0.013493253,304000000,0.203132138,19100000,2120000000,0.016451613,0.053058767,0.336062052,0.212764258,0.73631012,0.76099938,0.729057218,0.026833667,0.005665784,0.00058997,0.241403577,0.345159733,0.27697486,0,0.988223789,0.729138154,0.356426348,0,0.903572792,0.002092448,0.016511851,0.001886768,0.001981336,0.5938228,0.00017986,0.671623915,0.261048008,0.988223789,0.356426348,0.110933234,0.652891891,0.460367364,0.598522143,0.318976175,0.051806938,0,0.782648427,0.00525596,0.624523905,0.600212158,0.837116302,0.299758082,0.026791157,0.565158396,1,0.014091924
